id,neighbourhood_group,room_type,price
35361159,Manhattan,Entire home/apt,200
35365315,Manhattan,Entire home/apt,175
35367758,Brooklyn,Shared room,150
35367799,Queens,Entire home/apt,75
35368172,Manhattan,Entire home/apt,189
35368609,Queens,Entire home/apt,275
35368749,Bronx,Entire home/apt,75
35369372,Manhattan,Entire home/apt,189
35369883,Queens,Private room,50
35370678,Manhattan,Entire home/apt,269
35371114,Manhattan,Private room,299
35371155,Manhattan,Private room,150
35371996,Brooklyn,Entire home/apt,190
35372810,Brooklyn,Private room,100
35373350,Brooklyn,Entire home/apt,250
35373956,Queens,Entire home/apt,250
35374230,Manhattan,Entire home/apt,347
35374299,Brooklyn,Private room,75
35375569,Manhattan,Private room,50
35376063,Brooklyn,Entire home/apt,250
35376213,Brooklyn,Entire home/apt,120
35376285,Brooklyn,Entire home/apt,82
35376427,Queens,Private room,45
35376453,Brooklyn,Entire home/apt,140
35376476,Queens,Entire home/apt,250
35376755,Manhattan,Entire home/apt,220
35377489,Brooklyn,Entire home/apt,110
35378514,Manhattan,Entire home/apt,275
35378679,Manhattan,Entire home/apt,160
35378917,Queens,Entire home/apt,225
35379061,Manhattan,Entire home/apt,500
35379267,Manhattan,Entire home/apt,295
35379530,Brooklyn,Entire home/apt,190
35379623,Queens,Entire home/apt,125
35379882,Manhattan,Private room,99
35379899,Brooklyn,Entire home/apt,100
35380023,Brooklyn,Entire home/apt,225
35380648,Manhattan,Entire home/apt,350
35380876,Manhattan,Private room,120
35381538,Brooklyn,Entire home/apt,90
35382875,Brooklyn,Private room,65
35383920,Brooklyn,Private room,67
35384013,Manhattan,Entire home/apt,295
35384123,Queens,Private room,70
35384172,Manhattan,Entire home/apt,299
35384238,Queens,Private room,40
35384544,Manhattan,Entire home/apt,190
35384734,Manhattan,Entire home/apt,198
35384842,Bronx,Entire home/apt,168
35384851,Queens,Entire home/apt,289
35385167,Queens,Entire home/apt,225
35385249,Manhattan,Entire home/apt,171
35385949,Brooklyn,Private room,60
35386161,Brooklyn,Private room,66
35386373,Manhattan,Private room,77
35386835,Manhattan,Entire home/apt,125
35386912,Queens,Entire home/apt,50
35386935,Queens,Private room,85
35386983,Manhattan,Entire home/apt,349
35387029,Manhattan,Private room,400
35387629,Brooklyn,Entire home/apt,140
35388353,Brooklyn,Private room,125
35388899,Manhattan,Entire home/apt,1200
35388921,Manhattan,Private room,90
35389003,Manhattan,Private room,90
35389856,Manhattan,Entire home/apt,220
35397690,Manhattan,Entire home/apt,400
35402354,Manhattan,Entire home/apt,215
35402920,Brooklyn,Entire home/apt,250
35406064,Manhattan,Entire home/apt,170
35406411,Manhattan,Private room,94
35406694,Brooklyn,Private room,195
35406921,Manhattan,Entire home/apt,175
35407072,Brooklyn,Private room,30
35408266,Manhattan,Private room,40
35408369,Brooklyn,Entire home/apt,400
35408455,Manhattan,Private room,100
35408591,Manhattan,Entire home/apt,185
35409062,Bronx,Private room,149
35409488,Manhattan,Entire home/apt,226
35409565,Brooklyn,Entire home/apt,150
35410832,Manhattan,Entire home/apt,214
35411781,Brooklyn,Private room,45
35412521,Brooklyn,Entire home/apt,177
35412871,Manhattan,Entire home/apt,250
35412877,Manhattan,Entire home/apt,489
35413859,Manhattan,Entire home/apt,250
35413988,Manhattan,Entire home/apt,650
35414687,Manhattan,Entire home/apt,250
35415121,Manhattan,Entire home/apt,150
35415247,Queens,Shared room,30
35415489,Manhattan,Entire home/apt,250
35415829,Brooklyn,Entire home/apt,400
35416249,Brooklyn,Entire home/apt,400
35416343,Brooklyn,Entire home/apt,350
35416507,Brooklyn,Entire home/apt,500
35416674,Manhattan,Entire home/apt,489
35416858,Manhattan,Entire home/apt,78
35416869,Queens,Shared room,99
35416914,Manhattan,Entire home/apt,450
35417083,Brooklyn,Entire home/apt,300
35417147,Brooklyn,Entire home/apt,500
35417570,Brooklyn,Entire home/apt,200
35417968,Brooklyn,Entire home/apt,500
35418634,Queens,Entire home/apt,85
35419046,Brooklyn,Entire home/apt,129
35419996,Manhattan,Entire home/apt,385
35420233,Manhattan,Private room,119
35420277,Manhattan,Entire home/apt,189
35420482,Brooklyn,Entire home/apt,89
35422253,Queens,Private room,100
35422599,Queens,Private room,65
35422824,Brooklyn,Entire home/apt,100
35422845,Manhattan,Entire home/apt,220
35423325,Manhattan,Entire home/apt,190
35424212,Manhattan,Entire home/apt,200
35424310,Brooklyn,Entire home/apt,125
35424418,Manhattan,Entire home/apt,100
35424717,Manhattan,Entire home/apt,230
35425001,Manhattan,Entire home/apt,160
35425032,Manhattan,Entire home/apt,185
35425034,Manhattan,Entire home/apt,185
35425128,Brooklyn,Private room,80
35425429,Manhattan,Entire home/apt,450
35425436,Brooklyn,Private room,70
35425596,Manhattan,Entire home/apt,340
35425638,Manhattan,Entire home/apt,249
35425682,Manhattan,Entire home/apt,120
35427155,Queens,Private room,35
35428184,Manhattan,Private room,108
35428298,Bronx,Entire home/apt,288
35428765,Manhattan,Entire home/apt,150
35429053,Manhattan,Entire home/apt,199
35430128,Manhattan,Entire home/apt,135
35430378,Queens,Private room,75
35430525,Manhattan,Entire home/apt,223
35431400,Manhattan,Entire home/apt,150
35431739,Manhattan,Entire home/apt,120
35432326,Manhattan,Entire home/apt,199
35442636,Manhattan,Entire home/apt,300
35446198,Brooklyn,Private room,80
35446948,Brooklyn,Private room,60
35447651,Manhattan,Entire home/apt,450
35447708,Manhattan,Private room,88
35447709,Manhattan,Private room,89
35448360,Manhattan,Entire home/apt,185
35448444,Brooklyn,Private room,50
35448514,Manhattan,Private room,88
35448516,Manhattan,Private room,89
35448841,Manhattan,Entire home/apt,300
35451163,Manhattan,Entire home/apt,575
35451608,Brooklyn,Entire home/apt,600
35451636,Manhattan,Private room,88
35451637,Manhattan,Private room,88
35453591,Queens,Entire home/apt,225
35454095,Manhattan,Entire home/apt,800
35454285,Brooklyn,Shared room,30
35454551,Bronx,Private room,79
35454756,Queens,Entire home/apt,220
35455445,Manhattan,Entire home/apt,172
35455986,Staten Island,Entire home/apt,99
35456139,Bronx,Private room,58
35456208,Manhattan,Private room,89
35456322,Manhattan,Entire home/apt,220
35456622,Brooklyn,Entire home/apt,190
35457028,Bronx,Private room,55
35457664,Bronx,Private room,55
35458291,Queens,Private room,65
35458547,Manhattan,Entire home/apt,202
35458699,Brooklyn,Private room,60
35459319,Manhattan,Entire home/apt,475
35459328,Manhattan,Entire home/apt,305
35459465,Brooklyn,Private room,60
35459480,Brooklyn,Entire home/apt,262
35459559,Queens,Private room,70
35459644,Brooklyn,Entire home/apt,300
35460496,Manhattan,Private room,74
35460630,Brooklyn,Private room,48
35460924,Brooklyn,Private room,48
35460949,Manhattan,Entire home/apt,200
35461013,Brooklyn,Private room,48
35461095,Brooklyn,Private room,48
35461209,Brooklyn,Private room,48
35461302,Brooklyn,Private room,48
35461373,Brooklyn,Private room,48
35461466,Brooklyn,Private room,48
35461527,Brooklyn,Private room,48
35461620,Brooklyn,Private room,48
35461700,Brooklyn,Private room,48
35461818,Brooklyn,Entire home/apt,199
35461822,Brooklyn,Private room,48
35461885,Brooklyn,Private room,48
35461960,Brooklyn,Private room,48
35462054,Brooklyn,Private room,48
35462128,Brooklyn,Private room,48
35462273,Brooklyn,Private room,48
35463373,Brooklyn,Entire home/apt,200
35463466,Manhattan,Entire home/apt,249
35463471,Manhattan,Entire home/apt,209
35463686,Queens,Shared room,45
35463900,Manhattan,Entire home/apt,210
35463996,Manhattan,Private room,100
35464309,Manhattan,Entire home/apt,900
35464315,Brooklyn,Entire home/apt,180
35464448,Manhattan,Entire home/apt,300
35464492,Manhattan,Entire home/apt,400
35464510,Brooklyn,Private room,38
35464594,Brooklyn,Entire home/apt,150
35464662,Manhattan,Entire home/apt,140
35464719,Manhattan,Entire home/apt,175
35464920,Queens,Private room,60
35464959,Bronx,Private room,35
35465106,Manhattan,Entire home/apt,219
35465165,Manhattan,Private room,350
35465343,Brooklyn,Entire home/apt,85
35465452,Manhattan,Entire home/apt,450
35465579,Queens,Private room,55
35465766,Queens,Private room,99
35465967,Manhattan,Private room,70
35466184,Brooklyn,Private room,60
35466744,Bronx,Entire home/apt,99
35466745,Manhattan,Entire home/apt,300
35466749,Manhattan,Entire home/apt,349
35466764,Brooklyn,Entire home/apt,264
35466919,Queens,Entire home/apt,149
35467129,Manhattan,Entire home/apt,220
35467286,Brooklyn,Private room,58
35467615,Queens,Private room,100
35467651,Brooklyn,Entire home/apt,299
35467734,Manhattan,Entire home/apt,299
35467947,Brooklyn,Private room,55
35468220,Queens,Entire home/apt,75
35468369,Manhattan,Entire home/apt,850
35468870,Queens,Private room,44
35468906,Manhattan,Entire home/apt,200
35469069,Queens,Private room,49
35470543,Brooklyn,Private room,60
35471285,Manhattan,Entire home/apt,203
35474470,Manhattan,Entire home/apt,211
35474830,Brooklyn,Private room,38
35475475,Manhattan,Entire home/apt,350
35477828,Brooklyn,Entire home/apt,100
35479956,Brooklyn,Entire home/apt,150
35480817,Manhattan,Entire home/apt,320
35481276,Queens,Shared room,28
35481361,Brooklyn,Shared room,25
35481807,Brooklyn,Shared room,25
35481836,Manhattan,Entire home/apt,1750
35481930,Brooklyn,Shared room,25
35482322,Manhattan,Entire home/apt,249
35482487,Brooklyn,Entire home/apt,60
35482897,Manhattan,Entire home/apt,240
35483304,Manhattan,Entire home/apt,325
35483321,Bronx,Entire home/apt,95
35483911,Manhattan,Entire home/apt,250
35484268,Queens,Shared room,38
35484401,Brooklyn,Shared room,35
35484662,Queens,Private room,100
35484875,Manhattan,Entire home/apt,200
35485080,Brooklyn,Private room,60
35485220,Queens,Shared room,69
35485306,Manhattan,Entire home/apt,159
35486014,Brooklyn,Private room,63
35486841,Brooklyn,Private room,64
35486871,Manhattan,Private room,34
35487169,Brooklyn,Private room,79
35487203,Bronx,Private room,45
35487783,Manhattan,Entire home/apt,119
35487942,Manhattan,Entire home/apt,165
35488159,Brooklyn,Entire home/apt,80
35488376,Manhattan,Entire home/apt,150
35489384,Staten Island,Entire home/apt,75
35490477,Brooklyn,Private room,35
35490616,Brooklyn,Entire home/apt,259
35490736,Brooklyn,Private room,100
35490739,Manhattan,Entire home/apt,180
35490967,Manhattan,Entire home/apt,200
35491013,Manhattan,Entire home/apt,395
35491409,Manhattan,Private room,150
35491909,Brooklyn,Entire home/apt,97
35492112,Brooklyn,Entire home/apt,475
35492191,Manhattan,Entire home/apt,250
35492664,Brooklyn,Entire home/apt,200
35492876,Brooklyn,Entire home/apt,650
35493162,Brooklyn,Entire home/apt,184
35493691,Manhattan,Entire home/apt,89
35493937,Manhattan,Entire home/apt,189
35494744,Brooklyn,Entire home/apt,198
35495374,Manhattan,Private room,125
35495582,Manhattan,Entire home/apt,500
35496484,Manhattan,Entire home/apt,275
35496676,Manhattan,Private room,130
35496813,Brooklyn,Private room,31
35496842,Bronx,Entire home/apt,85
35497728,Manhattan,Private room,50
35497792,Manhattan,Private room,105
35499352,Bronx,Private room,100
35505287,Manhattan,Shared room,300
35507112,Brooklyn,Entire home/apt,275
35507424,Manhattan,Entire home/apt,290
35507713,Manhattan,Entire home/apt,160
35507844,Manhattan,Entire home/apt,178
35507981,Brooklyn,Entire home/apt,60
35508218,Queens,Entire home/apt,85
35508864,Brooklyn,Entire home/apt,200
35509087,Brooklyn,Private room,95
35509152,Manhattan,Entire home/apt,220
35509472,Manhattan,Private room,145
35510673,Manhattan,Private room,55
35510795,Queens,Private room,99
35510968,Brooklyn,Entire home/apt,97
35512005,Brooklyn,Entire home/apt,249
35512438,Manhattan,Private room,90
35512965,Manhattan,Private room,55
35513883,Brooklyn,Private room,50
35515382,Manhattan,Entire home/apt,249
35515415,Queens,Entire home/apt,200
35515733,Manhattan,Entire home/apt,950
35515780,Queens,Entire home/apt,149
35515910,Manhattan,Entire home/apt,180
35516587,Staten Island,Entire home/apt,109
35516704,Brooklyn,Private room,50
35517557,Brooklyn,Private room,50
35518055,Brooklyn,Private room,100
35518708,Queens,Private room,85
35518765,Manhattan,Entire home/apt,179
35518805,Brooklyn,Private room,50
35519038,Brooklyn,Entire home/apt,190
35519175,Brooklyn,Private room,120
35520115,Queens,Private room,90
35520176,Manhattan,Entire home/apt,750
35520479,Manhattan,Private room,90
35520721,Queens,Entire home/apt,200
35521170,Manhattan,Private room,280
35521820,Brooklyn,Entire home/apt,200
35521916,Brooklyn,Entire home/apt,130
35522281,Brooklyn,Private room,65
35522357,Manhattan,Entire home/apt,120
35522946,Manhattan,Entire home/apt,197
35524274,Bronx,Private room,67
35526392,Manhattan,Entire home/apt,250
35531168,Brooklyn,Private room,35
35533434,Manhattan,Private room,100
35533850,Manhattan,Private room,100
35533939,Manhattan,Private room,100
35534087,Manhattan,Private room,100
35535750,Manhattan,Entire home/apt,350
35535989,Brooklyn,Private room,65
35536266,Queens,Entire home/apt,50
35536969,Brooklyn,Entire home/apt,250
35539005,Brooklyn,Private room,55
35539036,Manhattan,Entire home/apt,299
35539920,Queens,Private room,50
35540614,Manhattan,Entire home/apt,499
35540673,Brooklyn,Entire home/apt,120
35540740,Brooklyn,Private room,36
35540762,Queens,Private room,49
35541835,Manhattan,Entire home/apt,170
35542412,Brooklyn,Entire home/apt,465
35542686,Queens,Private room,46
35542830,Brooklyn,Entire home/apt,120
35543031,Brooklyn,Entire home/apt,175
35543132,Brooklyn,Entire home/apt,150
35543291,Queens,Private room,70
35543560,Brooklyn,Private room,55
35545031,Brooklyn,Private room,95
35545082,Queens,Private room,50
35545626,Manhattan,Entire home/apt,250
35546298,Bronx,Shared room,57
35546352,Queens,Entire home/apt,85
35546843,Manhattan,Entire home/apt,300
35547124,Queens,Private room,40
35547909,Queens,Private room,35
35548551,Brooklyn,Entire home/apt,89
35548672,Manhattan,Private room,60
35548721,Brooklyn,Private room,49
35549378,Manhattan,Private room,100
35558366,Queens,Private room,99
35561531,Manhattan,Private room,67
35563249,Manhattan,Entire home/apt,100
35563781,Brooklyn,Private room,50
35564919,Brooklyn,Entire home/apt,159
35565108,Brooklyn,Entire home/apt,250
35565616,Manhattan,Entire home/apt,240
35566070,Manhattan,Entire home/apt,135
35566162,Bronx,Entire home/apt,60
35567048,Manhattan,Entire home/apt,160
35567269,Manhattan,Entire home/apt,125
35567504,Brooklyn,Private room,50
35568112,Manhattan,Entire home/apt,800
35569130,Brooklyn,Private room,68
35569189,Manhattan,Entire home/apt,165
35569456,Brooklyn,Entire home/apt,600
35569459,Manhattan,Entire home/apt,900
35569626,Brooklyn,Entire home/apt,80
35570396,Manhattan,Private room,90
35570498,Manhattan,Entire home/apt,175
35570515,Manhattan,Entire home/apt,180
35570674,Manhattan,Entire home/apt,600
35570995,Manhattan,Private room,65
35571189,Brooklyn,Entire home/apt,139
35572261,Queens,Entire home/apt,110
35572377,Brooklyn,Shared room,32
35572559,Manhattan,Private room,145
35573040,Brooklyn,Entire home/apt,109
35573043,Manhattan,Entire home/apt,350
35573815,Manhattan,Private room,60
35573971,Brooklyn,Entire home/apt,95
35574349,Manhattan,Entire home/apt,275
35575060,Brooklyn,Entire home/apt,187
35575853,Manhattan,Private room,100
35575867,Manhattan,Entire home/apt,250
35575973,Queens,Private room,149
35576264,Manhattan,Private room,70
35576552,Queens,Private room,80
35576863,Manhattan,Entire home/apt,843
35577620,Brooklyn,Entire home/apt,67
35577642,Bronx,Entire home/apt,150
35577716,Queens,Private room,129
35577810,Manhattan,Private room,70
35577860,Manhattan,Entire home/apt,140
35577986,Brooklyn,Private room,46
35578345,Manhattan,Entire home/apt,213
35578522,Brooklyn,Private room,59
35578616,Brooklyn,Private room,65
35578766,Brooklyn,Private room,75
35578913,Manhattan,Entire home/apt,225
35579143,Manhattan,Shared room,66
35579436,Manhattan,Entire home/apt,200
35579504,Manhattan,Entire home/apt,395
35579856,Manhattan,Entire home/apt,400
35580305,Manhattan,Entire home/apt,215
35580335,Brooklyn,Entire home/apt,500
35580805,Brooklyn,Private room,75
35581246,Brooklyn,Entire home/apt,145
35581315,Brooklyn,Private room,46
35582464,Manhattan,Entire home/apt,179
35582765,Manhattan,Entire home/apt,132
35583012,Brooklyn,Private room,79
35583150,Manhattan,Entire home/apt,150
35583579,Manhattan,Private room,90
35583886,Manhattan,Entire home/apt,450
35584234,Manhattan,Entire home/apt,210
35584546,Bronx,Entire home/apt,69
35590205,Manhattan,Entire home/apt,120
35593963,Manhattan,Entire home/apt,209
35595716,Manhattan,Entire home/apt,800
35595727,Brooklyn,Entire home/apt,128
35596905,Brooklyn,Entire home/apt,149
35596923,Manhattan,Entire home/apt,429
35597268,Manhattan,Entire home/apt,135
35597348,Bronx,Entire home/apt,95
35597782,Queens,Entire home/apt,160
35597932,Manhattan,Entire home/apt,130
35598116,Manhattan,Entire home/apt,320
35598253,Brooklyn,Entire home/apt,87
35598472,Manhattan,Entire home/apt,205
35598561,Manhattan,Entire home/apt,305
35598818,Manhattan,Entire home/apt,144
35599003,Queens,Entire home/apt,167
35599237,Brooklyn,Entire home/apt,100
35599954,Brooklyn,Entire home/apt,168
35600813,Manhattan,Entire home/apt,425
35600829,Manhattan,Entire home/apt,115
35600877,Brooklyn,Private room,46
35601251,Brooklyn,Private room,38
35601334,Bronx,Private room,60
35601555,Manhattan,Entire home/apt,300
35601668,Manhattan,Entire home/apt,159
35602964,Manhattan,Entire home/apt,600
35602997,Brooklyn,Entire home/apt,185
35603341,Manhattan,Entire home/apt,99
35603512,Bronx,Entire home/apt,140
35603798,Manhattan,Entire home/apt,290
35603885,Brooklyn,Entire home/apt,180
35603965,Manhattan,Entire home/apt,170
35604423,Manhattan,Entire home/apt,200
35604447,Manhattan,Entire home/apt,170
35604874,Manhattan,Entire home/apt,400
35605010,Brooklyn,Entire home/apt,99
35605729,Manhattan,Entire home/apt,425
35605837,Manhattan,Entire home/apt,175
35606165,Brooklyn,Shared room,20
35606381,Manhattan,Entire home/apt,350
35606417,Queens,Entire home/apt,149
35606542,Manhattan,Entire home/apt,350
35606565,Brooklyn,Entire home/apt,220
35607369,Manhattan,Entire home/apt,200
35607523,Brooklyn,Entire home/apt,170
35607568,Manhattan,Entire home/apt,200
35607797,Manhattan,Entire home/apt,175
35607893,Brooklyn,Entire home/apt,161
35607907,Queens,Entire home/apt,300
35607932,Manhattan,Private room,125
35608098,Manhattan,Private room,80
35608108,Brooklyn,Entire home/apt,160
35608298,Manhattan,Entire home/apt,190
35608471,Queens,Private room,75
35608603,Manhattan,Entire home/apt,365
35608677,Brooklyn,Entire home/apt,150
35608964,Queens,Private room,55
35609328,Manhattan,Entire home/apt,190
35609562,Manhattan,Private room,80
35609955,Queens,Entire home/apt,75
35610163,Queens,Entire home/apt,130
35610220,Brooklyn,Private room,78
35610360,Manhattan,Private room,90
35610591,Manhattan,Private room,85
35611637,Brooklyn,Private room,39
35611781,Queens,Private room,75
35612199,Brooklyn,Entire home/apt,150
35612963,Brooklyn,Shared room,37
35612982,Queens,Shared room,12
35613002,Manhattan,Entire home/apt,300
35613103,Brooklyn,Entire home/apt,110
35613104,Queens,Private room,54
35613598,Brooklyn,Private room,45
35613707,Queens,Entire home/apt,119
35614155,Bronx,Private room,35
35614263,Brooklyn,Entire home/apt,190
35614490,Manhattan,Entire home/apt,220
35614638,Manhattan,Private room,99
35614773,Manhattan,Entire home/apt,200
35614888,Bronx,Private room,65
35615010,Brooklyn,Private room,50
35615611,Brooklyn,Private room,60
35615652,Brooklyn,Private room,41
35615687,Brooklyn,Entire home/apt,350
35616144,Brooklyn,Entire home/apt,70
35616292,Brooklyn,Private room,54
35616402,Queens,Private room,100
35616470,Manhattan,Private room,100
35616482,Brooklyn,Private room,90
35616750,Manhattan,Entire home/apt,196
35616793,Queens,Entire home/apt,78
35617028,Brooklyn,Private room,100
35617075,Manhattan,Entire home/apt,320
35617353,Manhattan,Entire home/apt,129
35617505,Manhattan,Private room,80
35617875,Queens,Private room,85
35618095,Queens,Private room,40
35618225,Manhattan,Entire home/apt,140
35618798,Queens,Private room,100
35618939,Queens,Private room,56
35619073,Staten Island,Entire home/apt,100
35619385,Manhattan,Private room,180
35619415,Manhattan,Entire home/apt,150
35619694,Brooklyn,Private room,65
35619784,Queens,Entire home/apt,100
35620506,Brooklyn,Private room,75
35628011,Brooklyn,Entire home/apt,95
35633100,Manhattan,Private room,65
35633408,Queens,Private room,49
35633930,Manhattan,Entire home/apt,120
35634364,Brooklyn,Private room,40
35634704,Queens,Private room,90
35634901,Manhattan,Entire home/apt,249
35635711,Manhattan,Entire home/apt,300
35635841,Manhattan,Entire home/apt,800
35638345,Manhattan,Shared room,400
35638944,Queens,Entire home/apt,240
35639073,Manhattan,Shared room,400
35639950,Brooklyn,Shared room,49
35640448,Queens,Entire home/apt,179
35640594,Brooklyn,Shared room,35
35641231,Manhattan,Shared room,400
35642392,Manhattan,Entire home/apt,250
35642402,Brooklyn,Entire home/apt,129
35642484,Brooklyn,Entire home/apt,475
35642823,Manhattan,Private room,35
35642891,Brooklyn,Private room,10
35643772,Brooklyn,Entire home/apt,90
35643807,Manhattan,Private room,100
35644433,Brooklyn,Entire home/apt,200
35644555,Manhattan,Private room,125
35644795,Brooklyn,Shared room,50
35645630,Manhattan,Entire home/apt,135
35645833,Brooklyn,Entire home/apt,199
35646056,Manhattan,Entire home/apt,295
35646375,Manhattan,Private room,140
35646392,Manhattan,Private room,358
35646472,Manhattan,Entire home/apt,89
35646539,Manhattan,Private room,358
35646737,Manhattan,Private room,85
35646747,Brooklyn,Private room,111
35647681,Brooklyn,Entire home/apt,100
35647761,Manhattan,Entire home/apt,265
35647951,Manhattan,Entire home/apt,295
35648056,Manhattan,Entire home/apt,417
35648435,Bronx,Private room,65
35649754,Manhattan,Entire home/apt,150
35650240,Brooklyn,Private room,57
35650326,Manhattan,Private room,75
35651376,Brooklyn,Entire home/apt,180
35651982,Manhattan,Private room,59
35652031,Brooklyn,Private room,54
35652334,Brooklyn,Private room,40
35653043,Manhattan,Private room,350
35653330,Brooklyn,Entire home/apt,230
35653871,Manhattan,Private room,95
35654692,Manhattan,Entire home/apt,299
35654798,Bronx,Private room,55
35655420,Manhattan,Entire home/apt,239
35655547,Manhattan,Private room,51
35655950,Queens,Private room,74
35656431,Queens,Private room,40
35656689,Queens,Entire home/apt,120
35657486,Brooklyn,Entire home/apt,200
35657662,Manhattan,Entire home/apt,200
35658004,Manhattan,Entire home/apt,200
35658458,Manhattan,Entire home/apt,200
35658677,Manhattan,Entire home/apt,450
35660065,Brooklyn,Shared room,32
35661889,Brooklyn,Private room,58
35662019,Manhattan,Private room,63
35664876,Brooklyn,Shared room,45
35665927,Queens,Private room,55
35666988,Manhattan,Private room,210
35667379,Manhattan,Private room,65
35667738,Brooklyn,Shared room,31
35668212,Brooklyn,Shared room,35
35669284,Brooklyn,Private room,72
35669345,Brooklyn,Shared room,34
35669735,Manhattan,Entire home/apt,225
35669975,Manhattan,Entire home/apt,300
35670657,Brooklyn,Entire home/apt,100
35670919,Brooklyn,Private room,80
35671265,Manhattan,Entire home/apt,130
35671794,Brooklyn,Private room,100
35671998,Queens,Entire home/apt,219
35672353,Bronx,Private room,65
35672714,Queens,Entire home/apt,150
35672777,Manhattan,Entire home/apt,297
35672836,Queens,Private room,100
35673061,Manhattan,Entire home/apt,450
35674837,Manhattan,Shared room,60
35675069,Brooklyn,Private room,60
35675859,Manhattan,Entire home/apt,235
35676024,Brooklyn,Private room,67
35676174,Manhattan,Entire home/apt,120
35676573,Brooklyn,Entire home/apt,226
35676738,Brooklyn,Private room,25
35677001,Manhattan,Entire home/apt,350
35677349,Brooklyn,Entire home/apt,275
35678147,Brooklyn,Private room,65
35678273,Bronx,Private room,39
35678627,Brooklyn,Private room,99
35679309,Brooklyn,Entire home/apt,100
35679614,Manhattan,Private room,85
35679813,Brooklyn,Private room,60
35679935,Queens,Entire home/apt,300
35680065,Brooklyn,Private room,75
35680174,Brooklyn,Entire home/apt,140
35680258,Brooklyn,Entire home/apt,130
35680818,Manhattan,Private room,75
35681056,Manhattan,Entire home/apt,251
35681112,Brooklyn,Private room,75
35681163,Brooklyn,Private room,100
35681619,Brooklyn,Entire home/apt,295
35681857,Brooklyn,Entire home/apt,310
35682178,Brooklyn,Private room,69
35682486,Manhattan,Private room,125
35682527,Manhattan,Private room,51
35682665,Brooklyn,Private room,80
35682980,Brooklyn,Entire home/apt,395
35683012,Brooklyn,Entire home/apt,450
35683489,Brooklyn,Entire home/apt,500
35683518,Brooklyn,Private room,99
35683776,Staten Island,Private room,42
35684442,Manhattan,Private room,50
35684457,Manhattan,Entire home/apt,249
35684596,Queens,Private room,49
35685857,Manhattan,Entire home/apt,210
35686069,Manhattan,Entire home/apt,225
35686533,Queens,Private room,59
35686575,Queens,Private room,35
35686594,Brooklyn,Entire home/apt,90
35686679,Queens,Entire home/apt,250
35686816,Brooklyn,Entire home/apt,125
35687199,Queens,Private room,80
35687862,Brooklyn,Entire home/apt,200
35688219,Brooklyn,Entire home/apt,98
35688424,Brooklyn,Private room,105
35691113,Manhattan,Entire home/apt,285
35691215,Brooklyn,Private room,159
35692073,Manhattan,Entire home/apt,279
35693860,Brooklyn,Private room,60
35699079,Manhattan,Entire home/apt,91
35699567,Queens,Private room,99
35700408,Manhattan,Entire home/apt,130
35700700,Brooklyn,Private room,70
35702066,Brooklyn,Private room,52
35702658,Brooklyn,Private room,69
35702864,Brooklyn,Entire home/apt,118
35703509,Queens,Shared room,30
35703583,Brooklyn,Entire home/apt,195
35704185,Brooklyn,Entire home/apt,125
35704764,Brooklyn,Private room,79
35704999,Manhattan,Entire home/apt,300
35705257,Queens,Shared room,30
35705482,Brooklyn,Private room,79
35705568,Brooklyn,Private room,59
35706068,Queens,Entire home/apt,2000
35706150,Queens,Shared room,30
35706482,Brooklyn,Private room,79
35706862,Brooklyn,Entire home/apt,80
35706957,Manhattan,Private room,75
35707070,Brooklyn,Private room,115
35707097,Queens,Shared room,30
35707367,Manhattan,Entire home/apt,175
35707474,Queens,Private room,89
35707595,Manhattan,Private room,150
35707776,Queens,Shared room,30
35707820,Manhattan,Entire home/apt,150
35707944,Brooklyn,Entire home/apt,80
35707945,Manhattan,Entire home/apt,160
35708459,Brooklyn,Private room,43
35708807,Brooklyn,Entire home/apt,260
35709113,Manhattan,Entire home/apt,300
35709161,Manhattan,Entire home/apt,145
35709450,Manhattan,Entire home/apt,400
35709682,Queens,Shared room,30
35709724,Manhattan,Entire home/apt,250
35709825,Manhattan,Entire home/apt,250
35709849,Queens,Private room,48
35709875,Brooklyn,Entire home/apt,400
35709924,Queens,Entire home/apt,145
35710204,Brooklyn,Private room,140
35710560,Queens,Private room,60
35710684,Manhattan,Entire home/apt,145
35710697,Manhattan,Entire home/apt,315
35710939,Manhattan,Entire home/apt,300
35710965,Queens,Private room,95
35711228,Manhattan,Entire home/apt,199
35711402,Brooklyn,Entire home/apt,100
35711535,Queens,Private room,60
35711784,Manhattan,Entire home/apt,250
35711828,Manhattan,Private room,150
35712132,Brooklyn,Entire home/apt,160
35712515,Queens,Private room,70
35712642,Manhattan,Private room,150
35712883,Brooklyn,Shared room,90
35713130,Manhattan,Entire home/apt,300
35713184,Brooklyn,Entire home/apt,1400
35713272,Manhattan,Private room,97
35713295,Manhattan,Entire home/apt,150
35713310,Manhattan,Private room,300
35713334,Manhattan,Private room,250
35713354,Manhattan,Private room,300
35713596,Manhattan,Entire home/apt,325
35714753,Queens,Entire home/apt,44
35715071,Queens,Shared room,30
35715171,Manhattan,Entire home/apt,750
35715382,Brooklyn,Shared room,115
35715791,Manhattan,Private room,80
35716058,Manhattan,Entire home/apt,135
35716084,Queens,Private room,49
35716310,Manhattan,Private room,270
35716452,Brooklyn,Entire home/apt,200
35717310,Brooklyn,Entire home/apt,200
35717406,Manhattan,Private room,70
35717409,Queens,Shared room,30
